[INFO ] 2024-10-12 11:24:53,595 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'do.resolve.entities' to default value 'true'
[INFO ] 2024-10-12 11:24:53,595 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'do.load.data' to default value 'true'
[INFO ] 2024-10-12 11:24:53,595 [repository-manager-0 | c.o.r.p.ParallelLoader] Data will be parsed + resolved + loaded.
[INFO ] 2024-10-12 11:24:53,603 [repository-manager-0 | c.o.c.AbstractParameter] Configured parameter 'graphdb.persistent.parallel.inferencers' to default value 'false'
[INFO ] 2024-10-12 11:24:53,794 [repositories/forgont_endpoint | c.o.c.AbstractParameter] Configured parameter 'custom.validation.queries.file' to default value 'null'
[INFO ] 2024-10-12 11:24:53,821 [repositories/forgont_endpoint | c.o.g.s.h.GraphDBQueryResultHandler] POST query 1018558265
[INFO ] 2024-10-12 11:24:54,200 [repositories/forgont_endpoint | c.o.c.AbstractParameter] Configured parameter 'deduplicate.construct' to default value 'true'
[WARN ] 2024-10-12 11:24:54,275 [repositories/forgont_endpoint | o.e.r.q.a.e.f.TupleFunctionRegistry] New service class org.eclipse.rdf4j.spin.function.apf.StrSplit replaces existing service class com.ontotext.trree.query.functions.apf.old.StrSplitOld
[WARN ] 2024-10-12 11:24:54,276 [repositories/forgont_endpoint | o.e.r.q.a.e.f.TupleFunctionRegistry] New service class org.eclipse.rdf4j.spin.function.apf.ConcatTupleFunction replaces existing service class com.ontotext.trree.query.functions.apf.old.ConcatOld
[WARN ] 2024-10-12 11:24:54,276 [repositories/forgont_endpoint | o.e.r.q.a.e.f.TupleFunctionRegistry] New service class org.eclipse.rdf4j.spin.function.list.Member replaces existing service class com.ontotext.trree.query.functions.list.old.MemberOld
[WARN ] 2024-10-12 11:24:54,276 [repositories/forgont_endpoint | o.e.r.q.a.e.f.TupleFunctionRegistry] New service class org.eclipse.rdf4j.spin.function.list.Index replaces existing service class com.ontotext.trree.query.functions.list.old.IndexOld
